# 枫语幕词库 1.0 - 冒险岛国际怀旧服专用
# 生成日期：2026-08-12
# 主数据：https://mxdgcw.dvg.cn/（当前GCW资料ID与中英文名）
# NPC补全：https://meowdb.com/msclassic/（按同一NPC ID对齐）
# 技能中文：https://mxd079.dvg.cn/（仅对GCW当前技能ID进行中文名匹配）
# 格式：英文原文<Tab>中文翻译<Tab>分类#资料ID
Blue Counter	青光斧	怀旧服-道具#1312007
Buck	树灵之斧	怀旧服-道具#1312008
Wooden Club	棍棒	怀旧服-道具#1322000
Steel Pipe	钢管	怀旧服-道具#1322001
Leather Purse	皮制手提包	怀旧服-道具#1322002
Mace	铁瓜锤	怀旧服-道具#1322003
Red Brick	红色砖头	怀旧服-道具#1322004
Hammer	锤子	怀旧服-道具#1322005
Square Shovel	方形铁铲	怀旧服-道具#1322006
Hard Briefcase	007提包	怀旧服-道具#1322007
Iron Mace	钢锤	怀旧服-道具#1322008
Pointed Shovel	三角铁铲	怀旧服-道具#1322009
Plunger	马桶吸	怀旧服-道具#1322010
Fusion Mace	奇型锤	怀旧服-道具#1322011
War Hammer	大战斗锤	怀旧服-道具#1322013
Pig Illustrated	葵花宝典	怀旧服-道具#1322014
Heavy Hammer	骑士锤	怀旧服-道具#1322015
Jacker	重锤	怀旧服-道具#1322016
Knuckle Mace	旋风锤	怀旧服-道具#1322017
Blue Flowery Tube	蓝花纹游泳圈	怀旧服-道具#1322018
Red Flowery Tube	红花纹游泳圈	怀旧服-道具#1322019
Purple Tube	紫游泳圈	怀旧服-道具#1322020
Black Tube	黑游泳圈	怀旧服-道具#1322021
Wizet Secret Agent Suitcase	维泽特特殊提包	怀旧服-道具#1322999
Razor	刮胡刀	怀旧服-道具#1332000
Fruit Knife	短刀	怀旧服-道具#1332001
Triangular Zamadar	三角刃	怀旧服-道具#1332002
Field Dagger	战斗短刀	怀旧服-道具#1332003
Triple-Tipped Zamadar	三指刃	怀旧服-道具#1332004
Coconut Knife	牙刀	怀旧服-道具#1332005
Stinger	飞影刃	怀旧服-道具#1332006
Iron Dagger	钢短刀	怀旧服-道具#1332007
Forked Dagger	双枝短刀	怀旧服-道具#1332008
Cass	偃月刃	怀旧服-道具#1332009
Reef Claw	水晶刃	怀旧服-道具#1332010
Halfmoon Zamadar	半月刃	怀旧服-道具#1332011
Gephart	暗影刃	怀旧服-道具#1332012
Korean Fan	太极扇	怀旧服-道具#1332013
Bazlud	刺客短刀	怀旧服-道具#1332014
Shinkita	破碎刃	怀旧服-道具#1332015
Sai	华戟	怀旧服-道具#1332016
Beginner's Triangular Zamadar	三角刃	怀旧服-道具#1332017
Wooden Wand	木制短杖	怀旧服-道具#1372000
Hardwood Wand	高级木制短杖	怀旧服-道具#1372001
Metal Wand	金属短杖	怀旧服-道具#1372002
Ice Wand	冰精短杖	怀旧服-道具#1372003
Mithril Wand	锂矿短杖	怀旧服-道具#1372004
Wizard Wand	法师短杖	怀旧服-道具#1372005
Fairy Wand	妖精短杖	怀旧服-道具#1372006
Cromi	大魔法师短杖	怀旧服-道具#1372007
Beginner's Wooden Wand	木制短杖	怀旧服-道具#1372008
Wooden Staff	木制长杖	怀旧服-道具#1382000
Sapphire Staff	蓝宝石长杖	怀旧服-道具#1382001
Emerald Staff	祖母绿长杖	怀旧服-道具#1382002
Old Wooden Staff	古树长杖	怀旧服-道具#1382003
Wizard Staff	法师长杖	怀旧服-道具#1382004
Arc Staff	精灵长杖	怀旧服-道具#1382005
Wooden Sword	木剑	怀旧服-道具#1402000
Wooden Baseball Bat	木球棍	怀旧服-道具#1402001
Two-Handed Sword	双手剑	怀旧服-道具#1402002
Broadsword	钢铁剑	怀旧服-道具#1402003
Aluminum Baseball Bat	铝球棍	怀旧服-道具#1402004
Scimitar	大刀	怀旧服-道具#1402005
Lionheart	高原之剑	怀旧服-道具#1402006
Zard	半月巨刀	怀旧服-道具#1402007
Lion's Fang	虎剑	怀旧服-道具#1402008
Metal Axe	铁斧	怀旧服-道具#1412000
Iron Axe	伐木斧	怀旧服-道具#1412001
Pickaxe	十字镐	怀旧服-道具#1412002
Two-Handed Axe	双手斧	怀旧服-道具#1412003
Blue Axe	重型巨斧	怀旧服-道具#1412004
Niam	绿蛇刀	怀旧服-道具#1412005
Sabretooth	格斗斧	怀旧服-道具#1412006
The Rising	太阳之斧	怀旧服-道具#1412007
Wooden Mallet	木锤	怀旧服-道具#1422000
Heavy Mace	钢铁圆锤	怀旧服-道具#1422001
Square Hammer	方形锤子	怀旧服-道具#1422002
Monkey Wrench	猴子扳手	怀旧服-道具#1422003
Mithril Maul	锂矿锤	怀旧服-道具#1422004
Sledgehammer	大锤	怀旧服-道具#1422005
Titan	巨人锤	怀旧服-道具#1422006
Golden Mole	黄金锤	怀旧服-道具#1422007
Spear	长枪	怀旧服-道具#1432000
Fork on a Stick	叉枪	怀旧服-道具#1432001
Fish Spear	海神叉	怀旧服-道具#1432002
Forked Spear	三支枪	怀旧服-道具#1432003
Nakamaki	刺枪	怀旧服-道具#1432004
Zeco	双天戟	怀旧服-道具#1432005
Serpent's Tongue	长八蛇矛	怀旧服-道具#1432006
Pole Arm	矛	怀旧服-道具#1442000
Iron Ball	蓝铁锤	怀旧服-道具#1442001
Studded Polearm	幻影	怀旧服-道具#1442002
Janitor's Mop	拖把	怀旧服-道具#1442003
Mithril Pole Arm	秘银戟	怀旧服-道具#1442004
Axe Pole Arm	斧戟	怀旧服-道具#1442005
Crescent Polearm	月牙戟	怀旧服-道具#1442006
The Nine Dragons	九龙刀	怀旧服-道具#1442007
War Bow	长弓	怀旧服-道具#1452000
Composite Bow	钢铁弓	怀旧服-道具#1452001
Hunter's Bow	打猎弓	怀旧服-道具#1452002
Battle Bow	战斗弓	怀旧服-道具#1452003
Ryden	雷电	怀旧服-道具#1452004
Red Viper	火焰之弓	怀旧服-道具#1452005
Vaulter 2000	暴风弓	怀旧服-道具#1452006
Olympus	天弓	怀旧服-道具#1452007
Beginner's War Bow	长弓	怀旧服-道具#1452008
Crossbow	弩弓	怀旧服-道具#1462000
Battle Crossbow	战斗弩弓	怀旧服-道具#1462001
Balanche	猎弩弓	怀旧服-道具#1462002
Mountain Crossbow	山羊弩	怀旧服-道具#1462003
Eagle Crow	鹰弩	怀旧服-道具#1462004
Heckler	双弦弩	怀旧服-道具#1462005
Silver Crow	白银弩	怀旧服-道具#1462006
Rower	炎弩	怀旧服-道具#1462007
Garnier	拳套	怀旧服-道具#1472000
Steel Titans	钢铁拳套	怀旧服-道具#1472001
Mithril Titans	锂矿拳套	怀旧服-道具#1472002
Gold Titans	黄金拳套	怀旧服-道具#1472003
Bronze Igor	青铜指虎	怀旧服-道具#1472004
Steel Igor	钢铁指虎	怀旧服-道具#1472005
Adamantium Igor	朱矿指虎	怀旧服-道具#1472006
Meba	狼牙	怀旧服-道具#1472007
Steel Guards	钢铁斗拳	怀旧服-道具#1472008
Mithril Guards	锂矿斗拳	怀旧服-道具#1472009
Adamantium Guards	朱矿斗拳	怀旧服-道具#1472010
Bronze Guardian	青铜守护拳套	怀旧服-道具#1472011
Silver Guardian	银守护拳套	怀旧服-道具#1472012
Dark Guardian	黑守护拳套	怀旧服-道具#1472013
Steel Avarice	钢铁护腕	怀旧服-道具#1472014
Blood Avarice	赤红护腕	怀旧服-道具#1472015
Adamantium Avarice	朱矿护腕	怀旧服-道具#1472016
Dark Avarice	黑护腕	怀旧服-道具#1472017
Steel Slain	钢铁手甲	怀旧服-道具#1472018
Blood Slain	赤红手甲	怀旧服-道具#1472019
Sapphire Slain	蓝宝手甲	怀旧服-道具#1472020
Dark Slain	黑手甲	怀旧服-道具#1472021
Beginner's Garnier	拳套	怀旧服-道具#1472022
Dual Plasma Blade	星战激光剑	怀旧服-道具#1702000
Bouquet	玫瑰花束	怀旧服-道具#1702001
Wooden Slingshot	木制弹弓	怀旧服-道具#1702002
Plastic Slingshot	塑料弹弓	怀旧服-道具#1702003
Angel Wand	天使星星棒	怀旧服-道具#1702004
Yellow Candy Cane	黄彩棒	怀旧服-道具#1702005
Red Candy Cane	红彩棒	怀旧服-道具#1702006
Green Candy Cane	绿彩棒	怀旧服-道具#1702007
Santa Sack	礼物包	怀旧服-道具#1702008
Tiger Paw	虎爪手套	怀旧服-道具#1702009
Orange Toy Hammer	橙色充气榔头	怀旧服-道具#1702010
Pink Toy Hammer	紫色充气榔头	怀旧服-道具#1702011
Yellow Spatula	苍蝇拍	怀旧服-道具#1702012
Teddy Bear	熊宝宝	怀旧服-道具#1702013
Toy Rifle	玩具步枪	怀旧服-道具#1702014
Bug Net	网兜	怀旧服-道具#1702015
Picnic Basket	玩具彩箱	怀旧服-道具#1702016
Pink Rabbit Puppet	兔宝宝	怀旧服-道具#1702017
Vanilla Ice Cream	香草冰淇淋	怀旧服-道具#1702018
Pillow	蓝色大抱枕	怀旧服-道具#1702019
Cupid's Bow	黄金天使弓	怀旧服-道具#1702021
Cherub's Bow	蓝宝天使弓	怀旧服-道具#1702022
Cupid's Crossbow	黄金天使弩	怀旧服-道具#1702023
Blazing Sword	梦幻激光剑	怀旧服-道具#1702024
Donut	甜甜圈	怀旧服-道具#1702025
White Rabbit's Foot	白猫拳	怀旧服-道具#1702026
Red Ribbon	红色丝带	怀旧服-道具#1802000
Yellow Hat	黄色帽子	怀旧服-道具#1802001
Red Hat	红色帽子	怀旧服-道具#1802002
Black Hat	黑色帽子	怀旧服-道具#1802003
Pink Laced Cap	粉红花边帽子	怀旧服-道具#1802004
Sky Blue Laced Cap	天蓝蕾丝帽	怀旧服-道具#1802005
Blue Top Hat	蓝魔术帽	怀旧服-道具#1802006
Red Top Hat	红魔术帽	怀旧服-道具#1802007
Rudolph's Hat	圣诞鹿帽	怀旧服-道具#1802008
Tree Hat	圣诞树帽	怀旧服-道具#1802009
Red Potion	红色药水	怀旧服-道具#2000000
Orange Potion	橙色药水	怀旧服-道具#2000001
White Potion	白色药水	怀旧服-道具#2000002
Blue Potion	蓝色药水	怀旧服-道具#2000003
Elixir	特殊药水	怀旧服-道具#2000004
Power Elixir	超级药水	怀旧服-道具#2000005
Mana Elixir	活力神水	怀旧服-道具#2000006
Warrior Potion	攻击神水	怀旧服-道具#2002000
Magic Potion	魔力神水	怀旧服-道具#2002001
Sniper Potion	命中神水	怀旧服-道具#2002002
Dexterity Potion	敏捷药水	怀旧服-道具#2002003
Speed Potion	速度药水	怀旧服-道具#2002004
Weaponcrafting Kit	武器制作工具包	怀旧服-道具#2002005
Woodcrafting Kit	木工制作工具包	怀旧服-道具#2002006
Smithing Kit	锻造工具包	怀旧服-道具#2002007
Leatherworking Kit	皮革制作工具包	怀旧服-道具#2002008
Tailoring Kit	裁缝工具包	怀旧服-道具#2002009
Arcforge Kit	秘法锻造工具包	怀旧服-道具#2002010
Apple	苹果	怀旧服-道具#2010001
Egg	鸡蛋	怀旧服-道具#2010002
Meat	肉	怀旧服-道具#2010003
Orange	橙子	怀旧服-道具#2010004
Lemon	柠檬	怀旧服-道具#2010005
Watermelon	西瓜	怀旧服-道具#2010006
Green Apple	青苹果	怀旧服-道具#2010007
Drake's Blood	龙血	怀旧服-道具#2012000
Fairy's Honey	妖精的蜂蜜	怀旧服-道具#2012001
Sap of Ancient Tree	古木树液	怀旧服-道具#2012002
Drake's Meat	龙肉	怀旧服-道具#2012003
Salad	沙拉	怀旧服-道具#2020000
Fried Chicken	炸鸡	怀旧服-道具#2020001
Cake	蛋糕	怀旧服-道具#2020002
Pizza	披萨	怀旧服-道具#2020003
Hamburger	汉堡	怀旧服-道具#2020004
Hot Dog	热狗	怀旧服-道具#2020005
Hot Dog Supreme	豪华热狗	怀旧服-道具#2020006
Dried Squid	鱿鱼干	怀旧服-道具#2020007
Fat Sausage	香肠	怀旧服-道具#2020008
Orange Juice	橙汁	怀旧服-道具#2020009
Grape Juice	葡萄汁	怀旧服-道具#2020010
W Ramen	兰州拉面	怀旧服-道具#2020011
Ice Cream Pop	棒棒冰	怀旧服-道具#2020012
Red Bean Sundae	红豆刨冰	怀旧服-道具#2020013
Pure Water	矿泉水	怀旧服-道具#2022000
Red Bean Porridge	红豆粥	怀旧服-道具#2022001
Cider	雪碧	怀旧服-道具#2022002
Unagi	烤鳗鱼	怀旧服-道具#2022003
Mysterious Meso Pouch	神秘金币袋	怀旧服-道具#2028000
10000 Meso Pouch	10000金币袋	怀旧服-道具#2028001
50000 Meso Pouch	50000金币袋	怀旧服-道具#2028002
Return Scroll - Nearest Town	回城卷轴	怀旧服-道具#2030000
Return Scroll to Lith Harbor	明珠港回城卷	怀旧服-道具#2030001
Return Scroll to Ellinia	魔法密林回城卷	怀旧服-道具#2030002
Return Scroll to Perion	勇士部落回城卷	怀旧服-道具#2030003
Return Scroll to Henesys	射手村回城卷	怀旧服-道具#2030004
Return Scroll to Kerning City	废弃都市回城卷	怀旧服-道具#2030005
Return Scroll to Sleepywood	林中之城回城卷	怀旧服-道具#2030006
Return Scroll to Forgotten Hollow	遗忘幽谷回城卷	怀旧服-道具#2030007
Hat Accuracy Scroll: Lesser	头盔命中率卷轴：初级	怀旧服-道具#2040000
Hat Accuracy Scroll: Intermediate	头盔命中率卷轴：中级	怀旧服-道具#2040001
Hat Accuracy Scroll: Greater	头盔命中率卷轴：高级	怀旧服-道具#2040002
Hat Accuracy Scroll: Chaos	头盔命中率卷轴：混沌	怀旧服-道具#2040003
Hat HP Scroll: Lesser	头盔生命值卷轴：初级	怀旧服-道具#2040004
Hat HP Scroll: Intermediate	头盔生命值卷轴：中级	怀旧服-道具#2040005
Hat HP Scroll: Greater	头盔生命值卷轴：高级	怀旧服-道具#2040006
Hat HP Scroll: Chaos	头盔生命值卷轴：混沌	怀旧服-道具#2040007
Hat MP Scroll: Lesser	头盔魔法值卷轴：初级	怀旧服-道具#2040008
Hat MP Scroll: Intermediate	头盔魔法值卷轴：中级	怀旧服-道具#2040009
Hat MP Scroll: Greater	头盔魔法值卷轴：高级	怀旧服-道具#2040010
Hat MP Scroll: Chaos	头盔魔法值卷轴：混沌	怀旧服-道具#2040011
Earring STR Scroll: Lesser	耳环力量卷轴：初级	怀旧服-道具#2040300
Earring STR Scroll: Intermediate	耳环力量卷轴：中级	怀旧服-道具#2040301
Earring STR Scroll: Greater	耳环力量卷轴：高级	怀旧服-道具#2040302
Earring STR Scroll: Chaos	耳环力量卷轴：混沌	怀旧服-道具#2040303
Earring DEX Scroll: Lesser	耳环敏捷卷轴：初级	怀旧服-道具#2040304
Earring DEX Scroll: Intermediate	耳环敏捷卷轴：中级	怀旧服-道具#2040305
Earring DEX Scroll: Greater	耳环敏捷卷轴：高级	怀旧服-道具#2040306
Earring DEX Scroll: Chaos	耳环敏捷卷轴：混沌	怀旧服-道具#2040307
Earring INT Scroll: Lesser	耳环智力卷轴：初级	怀旧服-道具#2040308
Earring INT Scroll: Intermediate	耳环智力卷轴：中级	怀旧服-道具#2040309
Earring INT Scroll: Greater	耳环智力卷轴：高级	怀旧服-道具#2040310
Earring INT Scroll: Chaos	耳环智力卷轴：混沌	怀旧服-道具#2040311
Earring LUK Scroll: Lesser	耳环幸运卷轴：初级	怀旧服-道具#2040312
Earring LUK Scroll: Intermediate	耳环幸运卷轴：中级	怀旧服-道具#2040313
Earring LUK Scroll: Greater	耳环幸运卷轴：高级	怀旧服-道具#2040314
Earring LUK Scroll: Chaos	耳环幸运卷轴：混沌	怀旧服-道具#2040315
Earring Crit. Damage Scroll: Lesser	耳环暴击伤害卷轴：初级	怀旧服-道具#2040316
Earring Crit. Damage Scroll: Intermediate	耳环暴击伤害卷轴：中级	怀旧服-道具#2040317
Earring Crit. Damage Scroll: Greater	耳环暴击伤害卷轴：高级	怀旧服-道具#2040318
Earring Crit. Damage Scroll: Chaos	耳环暴击伤害卷轴：混沌	怀旧服-道具#2040319
Earring Avoidability Scroll: Lesser	耳环回避率卷轴：初级	怀旧服-道具#2040320
Earring Avoidability Scroll: Intermediate	耳环回避率卷轴：中级	怀旧服-道具#2040321
Earring Avoidability Scroll: Greater	耳环回避率卷轴：高级	怀旧服-道具#2040322
Earring Avoidability Scroll: Chaos	耳环回避率卷轴：混沌	怀旧服-道具#2040323
Topwear DEF Scroll: Lesser	上衣防御力卷轴：初级	怀旧服-道具#2040400
Topwear DEF Scroll: Intermediate	上衣防御力卷轴：中级	怀旧服-道具#2040401
Topwear DEF Scroll: Greater	上衣防御力卷轴：高级	怀旧服-道具#2040402
Topwear DEF Scroll: Chaos	上衣防御力卷轴：混沌	怀旧服-道具#2040403
Topwear HP Scroll: Lesser	上衣生命值卷轴：初级	怀旧服-道具#2040404
Topwear HP Scroll: Intermediate	上衣生命值卷轴：中级	怀旧服-道具#2040405
Topwear HP Scroll: Greater	上衣生命值卷轴：高级	怀旧服-道具#2040406
Topwear HP Scroll: Chaos	上衣生命值卷轴：混沌	怀旧服-道具#2040407
Topwear MP Scroll: Lesser	上衣魔法值卷轴：初级	怀旧服-道具#2040408
Topwear MP Scroll: Intermediate	上衣魔法值卷轴：中级	怀旧服-道具#2040409
Topwear MP Scroll: Greater	上衣魔法值卷轴：高级	怀旧服-道具#2040410
Topwear MP Scroll: Chaos	上衣魔法值卷轴：混沌	怀旧服-道具#2040411
Overall Armor DEF Scroll: Lesser	套服防御力卷轴：初级	怀旧服-道具#2040500
Overall Armor DEF Scroll: Intermediate	套服防御力卷轴：中级	怀旧服-道具#2040501
Overall Armor DEF Scroll: Greater	套服防御力卷轴：高级	怀旧服-道具#2040502
Overall Armor DEF Scroll: Chaos	套服防御力卷轴：混沌	怀旧服-道具#2040503
Overall Armor STR Scroll: Lesser	套服力量卷轴：初级	怀旧服-道具#2040504
Overall Armor STR Scroll: Intermediate	套服力量卷轴：中级	怀旧服-道具#2040505
Overall Armor STR Scroll: Greater	套服力量卷轴：高级	怀旧服-道具#2040506
Overall Armor STR Scroll: Chaos	套服力量卷轴：混沌	怀旧服-道具#2040507
Overall Armor DEX Scroll: Lesser	套服敏捷卷轴：初级	怀旧服-道具#2040508
Overall Armor DEX Scroll: Intermediate	套服敏捷卷轴：中级	怀旧服-道具#2040509
Overall Armor DEX Scroll: Greater	套服敏捷卷轴：高级	怀旧服-道具#2040510
Overall Armor DEX Scroll: Chaos	套服敏捷卷轴：混沌	怀旧服-道具#2040511
Overall Armor INT Scroll: Lesser	套服智力卷轴：初级	怀旧服-道具#2040512
Overall Armor INT Scroll: Intermediate	套服智力卷轴：中级	怀旧服-道具#2040513
Overall Armor INT Scroll: Greater	套服智力卷轴：高级	怀旧服-道具#2040514
Overall Armor INT Scroll: Chaos	套服智力卷轴：混沌	怀旧服-道具#2040515
Overall Armor LUK Scroll: Lesser	套服幸运卷轴：初级	怀旧服-道具#2040516
Overall Armor LUK Scroll: Intermediate	套服幸运卷轴：中级	怀旧服-道具#2040517
Overall Armor LUK Scroll: Greater	套服幸运卷轴：高级	怀旧服-道具#2040518
Overall Armor LUK Scroll: Chaos	套服幸运卷轴：混沌	怀旧服-道具#2040519
Bottomwear DEF Scroll: Lesser	下装防御力卷轴：初级	怀旧服-道具#2040600
Bottomwear DEF Scroll: Intermediate	下装防御力卷轴：中级	怀旧服-道具#2040601
Bottomwear DEF Scroll: Greater	下装防御力卷轴：高级	怀旧服-道具#2040602
Bottomwear DEF Scroll: Chaos	下装防御力卷轴：混沌	怀旧服-道具#2040603
Bottomwear HP Scroll: Lesser	下装生命值卷轴：初级	怀旧服-道具#2040604
Bottomwear HP Scroll: Intermediate	下装生命值卷轴：中级	怀旧服-道具#2040605
Bottomwear HP Scroll: Greater	下装生命值卷轴：高级	怀旧服-道具#2040606
Bottomwear HP Scroll: Chaos	下装生命值卷轴：混沌	怀旧服-道具#2040607
Bottomwear MP Scroll: Lesser	下装魔法值卷轴：初级	怀旧服-道具#2040608
Bottomwear MP Scroll: Intermediate	下装魔法值卷轴：中级	怀旧服-道具#2040609
Bottomwear MP Scroll: Greater	下装魔法值卷轴：高级	怀旧服-道具#2040610
Bottomwear MP Scroll: Chaos	下装魔法值卷轴：混沌	怀旧服-道具#2040611
Shoes Jump Scroll: Lesser	鞋子跳跃力卷轴：初级	怀旧服-道具#2040700
Shoes Jump Scroll: Intermediate	鞋子跳跃力卷轴：中级	怀旧服-道具#2040701
Shoes Jump Scroll: Greater	鞋子跳跃力卷轴：高级	怀旧服-道具#2040702
Shoes Jump Scroll: Chaos	鞋子跳跃力卷轴：混沌	怀旧服-道具#2040703
Shoes Speed Scroll: Lesser	鞋子移动速度卷轴：初级	怀旧服-道具#2040704
Shoes Speed Scroll: Intermediate	鞋子移动速度卷轴：中级	怀旧服-道具#2040705
Shoes Speed Scroll: Greater	鞋子移动速度卷轴：高级	怀旧服-道具#2040706
Shoes Speed Scroll: Chaos	鞋子移动速度卷轴：混沌	怀旧服-道具#2040707
Shoes Avoidability Scroll: Lesser	鞋子回避率卷轴：初级	怀旧服-道具#2040708
Shoes Avoidability Scroll: Intermediate	鞋子回避率卷轴：中级	怀旧服-道具#2040709
Shoes Avoidability Scroll: Greater	鞋子回避率卷轴：高级	怀旧服-道具#2040710
Shoes Avoidability Scroll: Chaos	鞋子回避率卷轴：混沌	怀旧服-道具#2040711
Gloves Attack Scroll: Lesser	手套攻击力卷轴：初级	怀旧服-道具#2040800
Gloves Attack Scroll: Intermediate	手套攻击力卷轴：中级	怀旧服-道具#2040801
Gloves Attack Scroll: Greater	手套攻击力卷轴：高级	怀旧服-道具#2040802
Gloves Attack Scroll: Chaos	手套攻击力卷轴：混沌	怀旧服-道具#2040803
Gloves Magic Attack Scroll: Lesser	手套魔法攻击力卷轴：初级	怀旧服-道具#2040804
Gloves Magic Attack Scroll: Intermediate	手套魔法攻击力卷轴：中级	怀旧服-道具#2040805
Gloves Magic Attack Scroll: Greater	手套魔法攻击力卷轴：高级	怀旧服-道具#2040806
Gloves Magic Attack Scroll: Chaos	手套魔法攻击力卷轴：混沌	怀旧服-道具#2040807
Gloves Accuracy Scroll: Lesser	手套命中率卷轴：初级	怀旧服-道具#2040808
Gloves Accuracy Scroll: Intermediate	手套命中率卷轴：中级	怀旧服-道具#2040809
Gloves Accuracy Scroll: Greater	手套命中率卷轴：高级	怀旧服-道具#2040810
Gloves Accuracy Scroll: Chaos	手套命中率卷轴：混沌	怀旧服-道具#2040811
Gloves Crit. Rate Scroll: Lesser	手套暴击率卷轴：初级	怀旧服-道具#2040812
Gloves Crit. Rate Scroll: Intermediate	手套暴击率卷轴：中级	怀旧服-道具#2040813
Gloves Crit. Rate Scroll: Greater	手套暴击率卷轴：高级	怀旧服-道具#2040814
Gloves Crit. Rate Scroll: Chaos	手套暴击率卷轴：混沌	怀旧服-道具#2040815
Shield DEF Scroll: Lesser	盾牌防御力卷轴：初级	怀旧服-道具#2040900
Shield DEF Scroll: Intermediate	盾牌防御力卷轴：中级	怀旧服-道具#2040901
Shield DEF Scroll: Greater	盾牌防御力卷轴：高级	怀旧服-道具#2040902
Shield DEF Scroll: Chaos	盾牌防御力卷轴：混沌	怀旧服-道具#2040903
Shield Accuracy Scroll: Lesser	盾牌命中率卷轴：初级	怀旧服-道具#2040904
Shield Accuracy Scroll: Intermediate	盾牌命中率卷轴：中级	怀旧服-道具#2040905
Shield Accuracy Scroll: Greater	盾牌命中率卷轴：高级	怀旧服-道具#2040906
Shield Accuracy Scroll: Chaos	盾牌命中率卷轴：混沌	怀旧服-道具#2040907
Cape Weapon Def. Scroll: Lesser	披风物理防御力卷轴：初级	怀旧服-道具#2041000
Cape Weapon Def. Scroll: Intermediate	披风物理防御力卷轴：中级	怀旧服-道具#2041001
Cape Weapon Def. Scroll: Greater	披风物理防御力卷轴：高级	怀旧服-道具#2041002
Cape Weapon Def. Scroll: Chaos	披风物理防御力卷轴：混沌	怀旧服-道具#2041003
Cape Magic Def. Scroll: Lesser	披风魔法防御力卷轴：初级	怀旧服-道具#2041004
Cape Magic Def. Scroll: Intermediate	披风魔法防御力卷轴：中级	怀旧服-道具#2041005
Cape Magic Def. Scroll: Greater	披风魔法防御力卷轴：高级	怀旧服-道具#2041006
Cape Magic Def. Scroll: Chaos	披风魔法防御力卷轴：混沌	怀旧服-道具#2041007
Cape STR Scroll: Lesser	披风力量卷轴：初级	怀旧服-道具#2041008
Cape STR Scroll: Intermediate	披风力量卷轴：中级	怀旧服-道具#2041009
Cape STR Scroll: Greater	披风力量卷轴：高级	怀旧服-道具#2041010
Cape STR Scroll: Chaos	披风力量卷轴：混沌	怀旧服-道具#2041011
Cape DEX Scroll: Lesser	披风敏捷卷轴：初级	怀旧服-道具#2041012
Cape DEX Scroll: Intermediate	披风敏捷卷轴：中级	怀旧服-道具#2041013
Cape DEX Scroll: Greater	披风敏捷卷轴：高级	怀旧服-道具#2041014
Cape DEX Scroll: Chaos	披风敏捷卷轴：混沌	怀旧服-道具#2041015
Cape INT Scroll: Lesser	披风智力卷轴：初级	怀旧服-道具#2041016
Cape INT Scroll: Intermediate	披风智力卷轴：中级	怀旧服-道具#2041017
Cape INT Scroll: Greater	披风智力卷轴：高级	怀旧服-道具#2041018
Cape INT Scroll: Chaos	披风智力卷轴：混沌	怀旧服-道具#2041019
Cape LUK Scroll: Lesser	披风幸运卷轴：初级	怀旧服-道具#2041020
Cape LUK Scroll: Intermediate	披风幸运卷轴：中级	怀旧服-道具#2041021
Cape LUK Scroll: Greater	披风幸运卷轴：高级	怀旧服-道具#2041022
Cape LUK Scroll: Chaos	披风幸运卷轴：混沌	怀旧服-道具#2041023
Cape Accuracy Scroll: Lesser	披风命中率卷轴：初级	怀旧服-道具#2041024
Cape Accuracy Scroll: Intermediate	披风命中率卷轴：中级	怀旧服-道具#2041025
Cape Accuracy Scroll: Greater	披风命中率卷轴：高级	怀旧服-道具#2041026
Cape Accuracy Scroll: Chaos	披风命中率卷轴：混沌	怀旧服-道具#2041027
One-Handed Sword Attack Scroll: Lesser	单手剑攻击力卷轴：初级	怀旧服-道具#2043000
One-Handed Sword Attack Scroll: Intermediate	单手剑攻击力卷轴：中级	怀旧服-道具#2043001
One-Handed Sword Attack Scroll: Greater	单手剑攻击力卷轴：高级	怀旧服-道具#2043002
One-Handed Sword Attack Scroll: Chaos	单手剑攻击力卷轴：混沌	怀旧服-道具#2043003
One-Handed Axe Attack Scroll: Lesser	单手斧攻击力卷轴：初级	怀旧服-道具#2043100
One-Handed Axe Attack Scroll: Intermediate	单手斧攻击力卷轴：中级	怀旧服-道具#2043101
One-Handed Axe Attack Scroll: Greater	单手斧攻击力卷轴：高级	怀旧服-道具#2043102
One-Handed Axe Attack Scroll: Chaos	单手斧攻击力卷轴：混沌	怀旧服-道具#2043103
One-Handed Blunt Weapon Attack Scroll: Lesser	单手钝器攻击力卷轴：初级	怀旧服-道具#2043200
One-Handed Blunt Weapon Attack Scroll: Intermediate	单手钝器攻击力卷轴：中级	怀旧服-道具#2043201
One-Handed Blunt Weapon Attack Scroll: Greater	单手钝器攻击力卷轴：高级	怀旧服-道具#2043202
One-Handed Blunt Weapon Attack Scroll: Chaos	单手钝器攻击力卷轴：混沌	怀旧服-道具#2043203
Dagger Attack Scroll: Lesser	短剑攻击力卷轴：初级	怀旧服-道具#2043300
Dagger Attack Scroll: Intermediate	短剑攻击力卷轴：中级	怀旧服-道具#2043301
Dagger Attack Scroll: Greater	短剑攻击力卷轴：高级	怀旧服-道具#2043302
Dagger Attack Scroll: Chaos	短剑攻击力卷轴：混沌	怀旧服-道具#2043303
Wand Magic Attack Scroll: Lesser	短杖魔法攻击力卷轴：初级	怀旧服-道具#2043700
Wand Magic Attack Scroll: Intermediate	短杖魔法攻击力卷轴：中级	怀旧服-道具#2043701
Wand Magic Attack Scroll: Greater	短杖魔法攻击力卷轴：高级	怀旧服-道具#2043702
